,Trait,Sequence,Model,Log-likelihood,Corrected AIC,Pairwise Divergence Error,LOCO MSE,Z0,True Z0,Zeq
338,A_percent,segment_7916_8695_647_697,NeutralModel (fixed u=1.34),108.83551856556272,-208.5281799882683,0.0011490383269325453,0.024863814487639295,0.3649347766114725,,-0.04548585745621568
339,A_percent,segment_7916_8695_647_697,"NeutralModel (Z0=Zeq, fixed u=1.34)",108.52101965204237,-212.71771497976042,0.0011467172012393375,0.023475048238425653,0.310747365358767,,0.310747365358767
340,A_percent,segment_7916_8695_647_697,"NeutralModel (fixed u=1.34, Z_eq=0.28)",108.83551856555752,-211.00437046444839,0.001149038359771555,0.025233775655678692,0.3649348225769324,,-0.04548619142410503
341,A_percent,segment_7916_8695_647_697,"NeutralModel (fixed u=1.34, Z_eq=0.28, sigma_eq=0.2016/L)",,,,,,,
342,A_percent,segment_7916_8695_647_697,OU,109.28913730188711,-209.43541746091708,0.0011436825056468582,0.023626642989797712,0.3108067287093543,,0.31467157044547356
343,A_percent,segment_7916_8695_647_697,OU (Z0=Zeq),109.28913730199744,-211.91160793732823,0.0011436829930914832,0.02363058079802589,0.31080662833627176,,0.31080662833627176
344,A_percent,segment_7916_8695_647_697,BM,109.28792576687698,-214.25152720942964,0.0011436321987462906,0.023627918291840234,0.3108107201473602,,0.3108107201473602
345,longest_ORF_alan,segment_7916_8695_647_697,NeutralModel,-92.23862806466266,196.24196201167825,27.07952925646047,480.7729398978257,37.90676709011264,,-260.41734564163716
346,longest_ORF_alan,segment_7916_8695_647_697,NeutralModel (Z0=Zeq),-93.79483795438512,194.2563425754369,27.003659427134718,443.01297518444056,7.977043346886661,,7.977043346886661
347,longest_ORF_alan,segment_7916_8695_647_697,NeutralModel (fixed u=1.34),-92.29934484586909,193.7415468345953,27.06064681156922,479.7437771983249,38.34254248411437,,-191.60316955809182
348,longest_ORF_alan,segment_7916_8695_647_697,"NeutralModel (Z0=Zeq, fixed u=1.34)",-93.89693516544094,192.1181946552062,27.004540928478374,442.9211997200604,7.959694113903442,,7.959694113903442
349,longest_ORF_alan,segment_7916_8695_647_697,OU,-93.49988027358773,196.1426176900326,27.005011172564338,443.1211649517585,8.028466132443745,,8.02992125044604
350,longest_ORF_alan,segment_7916_8695_647_697,OU (Z0=Zeq),-93.499882291577,193.66643124982065,27.004939941246505,442.4072367293179,8.027413130230476,,8.027413130230476
351,longest_ORF_alan,segment_7916_8695_647_697,BM,-93.49987679702816,191.32407791838065,27.004934479496967,443.21098557532144,8.030974616889784,,8.030974616889784
352,gc_content,segment_10270_10563,NeutralModel,78.49116594282734,-145.10733188565467,0.0024117698734851785,0.026085379632116747,0.6505661104989092,,-0.3914848058042248
353,gc_content,segment_10270_10563,NeutralModel (Z0=Zeq),75.14335782309031,-143.58083329323944,0.0033668073392547388,0.025608202462619897,0.45908623122523445,,0.45908623122523445
354,gc_content,segment_10270_10563,NeutralModel (fixed u=1.34),78.35511888864282,-147.49811656516442,0.002406151150943485,0.02597419613670579,0.5778378444479925,,-0.32390457480149504
355,gc_content,segment_10270_10563,"NeutralModel (Z0=Zeq, fixed u=1.34)",74.70223339090585,-145.06160963895454,0.003533356914916536,0.02566824284882266,0.45911732690902907,,0.45911732690902907
356,gc_content,segment_10270_10563,"NeutralModel (fixed u=1.34, Z_eq=0.44)",78.35511888952968,-150.00435542611817,0.0024061586508388796,0.025974242555257005,0.5778433808792365,,-0.323941443442694
357,gc_content,segment_10270_10563,"NeutralModel (fixed u=1.34, Z_eq=0.44, sigma_eq=0.2464/L)",,,,,,,
358,gc_content,segment_10270_10563,OU,84.5966847310143,-159.9812482499074,0.0014783856594054615,0.02945115932214402,260.8767139718768,,0.4460857661425113
359,gc_content,segment_10270_10563,OU (Z0=Zeq),83.84839859226196,-160.99091483158273,0.0014858177295528632,0.02720952934149018,0.46069484490073503,,0.46069484490073503
360,gc_content,segment_10270_10563,BM,73.75333831656289,-143.16381949026862,0.0039292559878089505,0.02580046007211132,0.45919309135153247,,0.45919309135153247
361,longest_ORF,segment_10270_10563,NeutralModel,73.78711167854269,-135.69922335708537,0.0035388178327647422,0.060035183960477675,0.2159730573151469,,0.5209606792554192
362,longest_ORF,segment_10270_10563,NeutralModel (Z0=Zeq),73.56280200465659,-140.419721656372,0.003784700132574032,0.047981148944945616,0.2745064979684843,,0.2745064979684843
363,longest_ORF,segment_10270_10563,NeutralModel (fixed u=1.34),73.76944798287272,-138.32677475362422,0.0035479953438178145,0.06007622675114665,0.21711029468638413,,0.6483924292796259
364,longest_ORF,segment_10270_10563,"NeutralModel (Z0=Zeq, fixed u=1.34)",73.4585953780502,-142.57433361324325,0.003850367792991177,0.0477188226555733,0.2745722531049481,,0.2745722531049481
365,longest_ORF,segment_10270_10563,OU,73.8016959036193,-138.3912705951174,0.0035261344786041236,0.05986089928322269,0.21604404786477316,,0.3461365246984987
366,longest_ORF,segment_10270_10563,OU (Z0=Zeq),73.7842495553316,-140.862616757722,0.0035405744851114865,0.04982892461946038,0.27420136381702315,,0.27420136381702315
367,longest_ORF,segment_10270_10563,BM,73.17669972168466,-142.01054230051216,0.0040066101730203306,0.04724293485806466,0.27471516710439475,,0.27471516710439475
368,A_percent,segment_10270_10563,NeutralModel,107.79694142029581,-203.71888284059162,0.000523925387962913,0.007204196585274145,0.1599807378130062,,0.49786312914627784
369,A_percent,segment_10270_10563,NeutralModel (Z0=Zeq),105.04380860972762,-203.38173486651405,0.0006958936670303328,0.00710056462329699,0.22460615155150043,,0.22460615155150043
370,A_percent,segment_10270_10563,NeutralModel (fixed u=1.34),107.64385486824337,-206.07558852436551,0.0005314457637938956,0.007249973279574681,0.16236208608269326,,0.631662321950606
371,A_percent,segment_10270_10563,"NeutralModel (Z0=Zeq, fixed u=1.34)",104.70668273634098,-205.0705083298248,0.000723533243338477,0.00710560813770206,0.22461702489481133,,0.22461702489481133
372,A_percent,segment_10270_10563,"NeutralModel (fixed u=1.34, Z_eq=0.28)",107.64385486837864,-208.5818273838161,0.0005314453413553595,0.007228740807510154,0.16236360200022407,,0.631652150220681
373,A_percent,segment_10270_10563,"NeutralModel (fixed u=1.34, Z_eq=0.28, sigma_eq=0.2016/L)",,,,,,,
374,A_percent,segment_10270_10563,OU,110.26351507213886,-211.3149089321565,0.00040611326817518843,0.007645913786174139,-0.3349857258384874,,0.2397185191535225
375,A_percent,segment_10270_10563,OU (Z0=Zeq),109.851367425942,-212.99685249894281,0.00040475065530226433,0.007149632678695089,0.22470013356809165,,0.22470013356809165
376,A_percent,segment_10270_10563,BM,103.96887754198602,-203.59489794111488,0.0007883335239567957,0.007139046291263321,0.22463991589959606,,0.22463991589959606
377,longest_ORF_alan,segment_10270_10563,NeutralModel,-150.2032680284115,312.281536056823,461.63622423269123,5530.474843499226,37.23586354882794,,41.38064682077943
378,longest_ORF_alan,segment_10270_10563,NeutralModel (Z0=Zeq),-150.20339444662602,307.1126712461932,461.594800026677,5402.79481593605,38.02467614733451,,38.02467614733451
379,longest_ORF_alan,segment_10270_10563,NeutralModel (fixed u=1.34),-148.8583243924318,306.9287699969848,400.50995056294073,5953.802942783877,46.59928402709335,,-18.87432963518681
380,longest_ORF_alan,segment_10270_10563,"NeutralModel (Z0=Zeq, fixed u=1.34)",-150.4527189131419,305.24829496914094,473.4669170943658,5382.478155247976,38.02337022737983,,38.02337022737983
381,longest_ORF_alan,segment_10270_10563,OU,-148.04333182653647,305.29878486519414,375.72588609841404,6265.960189204248,91.0767930465338,,28.289167819045822
382,longest_ORF_alan,segment_10270_10563,OU (Z0=Zeq),-148.08729772984083,302.8804778126228,375.97633774247726,5896.867451740688,38.60942933255116,,38.60942933255116
383,longest_ORF_alan,segment_10270_10563,BM,-151.01560848124794,306.37407410535303,502.30577940155257,5341.898015928815,38.03246059545249,,38.03246059545249
384,gc_content,segment_11196_11705_224_274,NeutralModel,70.37691227189468,-128.93564272560755,0.009030420948443111,0.14175414695504734,0.19588864174934636,,2.0763100408811566
385,gc_content,segment_11196_11705_224_274,NeutralModel (Z0=Zeq),70.00820001633895,-133.3306857469636,0.00901984423447369,0.13426043989237954,0.3844298701638896,,0.3844298701638896
386,gc_content,segment_11196_11705_224_274,NeutralModel (fixed u=1.34),70.27221121601228,-131.36795184378926,0.009033975513943953,0.14154619334443602,0.19070335607077255,,1.6583962578182714
387,gc_content,segment_11196_11705_224_274,"NeutralModel (Z0=Zeq, fixed u=1.34)",69.84676389918293,-135.36019446503252,0.009025409572209842,0.1339333289336281,0.38447007867570354,,0.38447007867570354
388,gc_content,segment_11196_11705_224_274,"NeutralModel (fixed u=1.34, Z_eq=0.44)",70.27221121606864,-133.858708146423,0.009033975718412607,0.14132502564622926,0.1907043161862581,,1.6583885697639187
389,gc_content,segment_11196_11705_224_274,"NeutralModel (fixed u=1.34, Z_eq=0.44, sigma_eq=0.2464/L)",,,,,,,
390,gc_content,segment_11196_11705_224_274,OU,70.48362210610634,-131.79077362397737,0.009004239548400567,0.13526276634778275,0.3843028457252497,,0.38858602756057603
391,gc_content,segment_11196_11705_224_274,OU (Z0=Zeq),70.48361954548844,-134.2815248052626,0.009004261260300496,0.1353013587129357,0.384295148477247,,0.384295148477247
392,gc_content,segment_11196_11705_224_274,BM,70.4836225867916,-136.63391184024985,0.009004261419081285,0.13524963257121553,0.38429513750152483,,0.38429513750152483
393,longest_ORF,segment_11196_11705_224_274,NeutralModel,128.25054376755799,-244.68290571693416,0.0005415503912092848,0.008759722695163162,0.4112385295452644,,-0.5404529557079931
394,longest_ORF,segment_11196_11705_224_274,NeutralModel (Z0=Zeq),126.62178594829535,-246.55785761087643,0.0005883457459934517,0.008220472459812644,0.31673355704099293,,0.31673355704099293
395,longest_ORF,segment_11196_11705_224_274,NeutralModel (fixed u=1.34),128.11749801006286,-247.05852543189042,0.0005422042980425089,0.0087475526529828,0.4132906210757368,,-0.325177297710527
396,longest_ORF,segment_11196_11705_224_274,"NeutralModel (Z0=Zeq, fixed u=1.34)",126.4712687942669,-248.60920425520047,0.0005873065283123364,0.008204273734577855,0.31669394402681583,,0.31669394402681583
397,longest_ORF,segment_11196_11705_224_274,OU,127.02570833728572,-244.87494608633614,0.0005913746029645708,0.00826290864512625,0.31685505963878885,,0.3168551319218987
398,longest_ORF,segment_11196_11705_224_274,OU (Z0=Zeq),127.02570842410685,-247.36570256249942,0.0005913745444734494,0.00826385706776211,0.3168549288895124,,0.3168549288895124
399,longest_ORF,segment_11196_11705_224_274,BM,127.0710830391415,-249.80883274494965,0.0005917392893995798,0.008267835903515375,0.3168552832255872,,0.3168552832255872
400,A_percent,segment_11196_11705_224_274,NeutralModel,84.46295346596122,-157.10772511374063,0.0031309061671232277,0.0504700323282834,0.49767430134021384,,-1.1007958110008926
401,A_percent,segment_11196_11705_224_274,NeutralModel (Z0=Zeq),84.10532391415146,-161.52493354258863,0.0030964607691653097,0.047053821713079626,0.3373735447800627,,0.3373735447800627
402,A_percent,segment_11196_11705_224_274,NeutralModel (fixed u=1.34),84.44717548690812,-159.71788038558094,0.0031255731941254392,0.05071387585447507,0.5015188384214003,,-0.7418778204138258
403,A_percent,segment_11196_11705_224_274,"NeutralModel (Z0=Zeq, fixed u=1.34)",84.06593013033628,-163.79852692733922,0.003085668710498502,0.047084558971740534,0.33732530660193294,,0.33732530660193294
404,A_percent,segment_11196_11705_224_274,"NeutralModel (fixed u=1.34, Z_eq=0.28)",84.44717548734403,-162.20863668897377,0.0031255775664686893,0.050380976406665404,0.5015196714575293,,-0.7418810899547525
405,A_percent,segment_11196_11705_224_274,"NeutralModel (fixed u=1.34, Z_eq=0.28, sigma_eq=0.2016/L)",,,,,,,
406,A_percent,segment_11196_11705_224_274,OU,84.20321063206134,-159.22995067588738,0.003135851848137118,0.04611521957724839,0.337509843145023,,0.2569705171224082
407,A_percent,segment_11196_11705_224_274,OU (Z0=Zeq),84.20321500830678,-161.7207157308993,0.0031359797438915054,0.046993605973461444,0.3375153563034274,,0.3375153563034274
408,A_percent,segment_11196_11705_224_274,BM,84.20321777928172,-164.0731022252301,0.003135915691208789,0.04697024624140683,0.33752574474464164,,0.33752574474464164
409,longest_ORF_alan,segment_11196_11705_224_274,NeutralModel,-100.2782516378071,212.37468509379602,41.94918200654749,827.3116733656085,10.615277617223141,,-22.986501733476697
410,longest_ORF_alan,segment_11196_11705_224_274,NeutralModel (Z0=Zeq),-100.29088127761463,207.26747684094354,41.92750936257546,769.7962323034542,7.244744214178034,,7.244744214178034
411,longest_ORF_alan,segment_11196_11705_224_274,NeutralModel (fixed u=1.34),-100.28981215617316,209.75609490058162,42.018518899045766,827.6236138248648,10.788021946444536,,-15.990236802893289
412,longest_ORF_alan,segment_11196_11705_224_274,"NeutralModel (Z0=Zeq, fixed u=1.34)",-100.32492376698303,204.9831808672994,41.864785100810295,767.4737053265738,7.238033340996889,,7.238033340996889
413,longest_ORF_alan,segment_11196_11705_224_274,OU,-100.1987837480149,209.5740380842651,42.15609247434288,776.061167669469,7.2655320528838105,,7.265962912177431
414,longest_ORF_alan,segment_11196_11705_224_274,OU (Z0=Zeq),-100.19878386296395,207.08328201164218,42.15591392361454,776.6825887998947,7.266156196244187,,7.266156196244187
415,longest_ORF_alan,segment_11196_11705_224_274,BM,-100.19878324937841,204.73089983209016,42.15589845045547,776.661216394071,7.266027893037955,,7.266027893037955
416,gc_content,segment_11935_12275,NeutralModel,102.37958810156574,-192.82369233216374,0.0008755037526065168,0.01628411689404995,0.46092171727051684,,0.45586587018453545
417,gc_content,segment_11935_12275,NeutralModel (Z0=Zeq),102.2809202567638,-197.8345677862549,0.0008708769160985982,0.015697363345379425,0.4603160028018186,,0.4603160028018186
418,gc_content,segment_11935_12275,NeutralModel (fixed u=1.34),102.33885831984315,-195.4277166396863,0.0008741404269025519,0.016349046374898084,0.46103499153994754,,0.4559951832571716
419,gc_content,segment_11935_12275,"NeutralModel (Z0=Zeq, fixed u=1.34)",102.20432823133336,-200.05571528619615,0.0008681944254038359,0.015702409882458225,0.4602385749408653,,0.4602385749408653
